index,gender,age,student_since,nationality,school_education,attended_university,year,month,semester
465,male,27,2016-07-02,Myanmar,,UNKNOWN,2016,7,2H
562,male,28,2016-07-02,Syria,,UNKNOWN,2016,7,2H
417,male,45,2016-07-02,Syria,Upper secondary education (11-13 school years),TRUE,2016,7,2H
414,male,29,2016-07-02,Uganda,,UNKNOWN,2016,7,2H
425,male,27,2016-07-02,Afghanistan,,UNKNOWN,2016,7,2H
424,male,21,2016-07-02,Syria,Upper secondary education (11-13 school years),TRUE,2016,7,2H
430,male,32,2016-07-02,Iraq,,UNKNOWN,2016,7,2H
572,male,29,2016-07-02,Syria,,UNKNOWN,2016,7,2H
432,male,31,2016-07-02,Syria,Upper secondary education (11-13 school years),TRUE,2016,7,2H
582,male,24,2016-07-02,Syria,,UNKNOWN,2016,7,2H
450,male,28,2016-07-02,Afghanistan,,UNKNOWN,2016,7,2H
607,male,29,2016-07-02,Syria,,UNKNOWN,2016,7,2H
413,male,19,2016-07-02,Afghanistan,,UNKNOWN,2016,7,2H
433,male,28,2016-07-02,Syria,,UNKNOWN,2016,7,2H
435,male,48,2016-07-02,Kenya,,UNKNOWN,2016,7,2H
452,female,25,2016-07-02,Iraq,,UNKNOWN,2016,7,2H
453,male,39,2016-07-02,Iran,Upper secondary education (11-13 school years),TRUE,2016,7,2H
418,male,30,2016-07-02,Afghanistan,Upper secondary education (11-13 school years),UNKNOWN,2016,7,2H
428,male,28,2016-07-02,Afghanistan,,UNKNOWN,2016,7,2H
566,male,37,2016-07-02,Syria,,UNKNOWN,2016,7,2H
585,male,29,2016-07-02,Nigeria,Upper secondary education (11-13 school years),UNKNOWN,2016,7,2H
575,male,31,2016-07-02,Ethiopia,,UNKNOWN,2016,7,2H
421,male,27,2016-07-02,Afghanistan,Upper secondary education (11-13 school years),UNKNOWN,2016,7,2H
543,male,29,2016-07-02,Syria,Upper secondary education (11-13 school years),TRUE,2016,7,2H
494,male,31,2016-07-02,Afghanistan,,UNKNOWN,2016,7,2H
542,male,33,2016-07-02,Syria,,UNKNOWN,2016,7,2H
624,male,27,2016-07-02,Afghanistan,,UNKNOWN,2016,7,2H
609,female,25,2016-07-02,Syria,,UNKNOWN,2016,7,2H
360,male,27,2016-07-02,Kenya,,UNKNOWN,2016,7,2H
499,male,22,2016-07-02,Syria,,UNKNOWN,2016,7,2H
661,female,33,2016-07-02,Syria,,UNKNOWN,2016,7,2H
519,male,47,2016-07-02,Syria,,UNKNOWN,2016,7,2H
576,female,47,2016-07-02,Syria,,UNKNOWN,2016,7,2H
656,male,32,2016-07-02,Syria,Upper secondary education (11-13 school years),UNKNOWN,2016,7,2H
630,male,28,2016-07-02,Afghanistan,,UNKNOWN,2016,7,2H
503,male,31,2016-07-02,Syria,,UNKNOWN,2016,7,2H
632,male,23,2016-07-02,Syria,,UNKNOWN,2016,7,2H
530,female,22,2016-07-02,Syria,Upper secondary education (11-13 school years),TRUE,2016,7,2H
529,female,27,2016-07-02,W. Sahara,,UNKNOWN,2016,7,2H
80,male,26,2016-07-02,Palestine,,UNKNOWN,2016,7,2H
636,male,29,2016-07-02,Syria,,UNKNOWN,2016,7,2H
646,male,43,2016-07-02,Bangladesh,,UNKNOWN,2016,7,2H
528,male,24,2016-07-02,Palestine,,UNKNOWN,2016,7,2H
495,male,22,2016-07-02,Syria,,UNKNOWN,2016,7,2H
537,male,33,2016-07-02,Syria,,UNKNOWN,2016,7,2H
361,male,27,2016-07-02,Syria,,UNKNOWN,2016,7,2H
440,male,30,2016-07-02,Afghanistan,,UNKNOWN,2016,7,2H
492,male,24,2016-07-02,Iraq,Upper secondary education (11-13 school years),UNKNOWN,2016,7,2H
376,male,24,2016-07-02,Somalia,,UNKNOWN,2016,7,2H
614,male,25,2016-07-02,Syria,Upper secondary education (11-13 school years),TRUE,2016,7,2H
616,male,29,2016-07-02,Bangladesh,Upper secondary education (11-13 school years),TRUE,2016,7,2H
486,male,31,2016-07-02,Afghanistan,,UNKNOWN,2016,7,2H
377,male,31,2016-07-02,Afghanistan,,UNKNOWN,2016,7,2H
619,male,25,2016-07-02,Syria,,UNKNOWN,2016,7,2H
484,male,24,2016-07-02,Syria,,UNKNOWN,2016,7,2H
612,male,22,2016-07-02,Somalia,Upper secondary education (11-13 school years),TRUE,2016,7,2H
380,female,26,2016-07-02,Sierra Leone,,UNKNOWN,2016,7,2H
368,male,38,2016-07-02,Ghana,Upper secondary education (11-13 school years),UNKNOWN,2016,7,2H
510,male,39,2016-07-03,Togo,,UNKNOWN,2016,7,2H
571,male,27,2016-07-03,Syria,Upper secondary education (11-13 school years),TRUE,2016,7,2H
544,male,28,2016-07-03,Syria,Upper secondary education (11-13 school years),UNKNOWN,2016,7,2H
573,female,38,2016-07-03,Germany,,UNKNOWN,2016,7,2H
443,male,31,2016-07-03,Afghanistan,,UNKNOWN,2016,7,2H
526,male,29,2016-07-03,Syria,Upper secondary education (11-13 school years),TRUE,2016,7,2H
509,female,36,2016-07-03,Yemen,Upper secondary education (11-13 school years),UNKNOWN,2016,7,2H
547,male,26,2016-07-03,Syria,,UNKNOWN,2016,7,2H
463,female,34,2016-07-03,Iraq,,UNKNOWN,2016,7,2H
485,male,41,2016-07-03,Eritrea,,UNKNOWN,2016,7,2H
501,female,26,2016-07-03,Syria,,UNKNOWN,2016,7,2H
520,male,51,2016-07-03,Germany,,UNKNOWN,2016,7,2H
515,male,26,2016-07-03,Chad,,UNKNOWN,2016,7,2H
487,male,30,2016-07-03,Iraq,,UNKNOWN,2016,7,2H
468,male,43,2016-07-03,Syria,,UNKNOWN,2016,7,2H
533,male,23,2016-07-03,Syria,Upper secondary education (11-13 school years),UNKNOWN,2016,7,2H
490,male,24,2016-07-03,Afghanistan,Upper secondary education (11-13 school years),FALSE,2016,7,2H
556,male,34,2016-07-03,Bangladesh,,UNKNOWN,2016,7,2H
460,female,25,2016-07-03,Myanmar,,UNKNOWN,2016,7,2H
461,male,35,2016-07-03,Iran,Upper secondary education (11-13 school years),FALSE,2016,7,2H
535,female,37,2016-07-03,Iraq,,UNKNOWN,2016,7,2H
466,male,32,2016-07-03,Afghanistan,,UNKNOWN,2016,7,2H
549,male,22,2016-07-03,Syria,Upper secondary education (11-13 school years),UNKNOWN,2016,7,2H
500,male,28,2016-07-03,Germany,Upper secondary education (11-13 school years),TRUE,2016,7,2H
605,male,25,2016-07-03,Syria,,UNKNOWN,2016,7,2H
438,male,25,2016-07-03,Eritrea,Upper secondary education (11-13 school years),FALSE,2016,7,2H
401,male,33,2016-07-03,Ghana,Lower secondary education (7-11 school years),UNKNOWN,2016,7,2H
399,male,36,2016-07-03,Afghanistan,Upper secondary education (11-13 school years),FALSE,2016,7,2H
397,male,35,2016-07-03,Syria,Upper secondary education (11-13 school years),UNKNOWN,2016,7,2H
392,male,27,2016-07-03,Afghanistan,Upper secondary education (11-13 school years),UNKNOWN,2016,7,2H
390,male,32,2016-07-03,Sri Lanka,,UNKNOWN,2016,7,2H
388,male,33,2016-07-03,Syria,Upper secondary education (11-13 school years),UNKNOWN,2016,7,2H
577,male,24,2016-07-03,Pakistan,,UNKNOWN,2016,7,2H
378,male,36,2016-07-03,Sierra Leone,Upper secondary education (11-13 school years),TRUE,2016,7,2H
592,male,27,2016-07-03,Bangladesh,,UNKNOWN,2016,7,2H
618,male,44,2016-07-03,Syria,Upper secondary education (11-13 school years),TRUE,2016,7,2H
366,male,37,2016-07-03,Sudan,,UNKNOWN,2016,7,2H
621,male,28,2016-07-03,Syria,,UNKNOWN,2016,7,2H
625,male,21,2016-07-03,Syria,,TRUE,2016,7,2H
629,male,29,2016-07-03,Afghanistan,,UNKNOWN,2016,7,2H
631,male,31,2016-07-03,Afghanistan,,UNKNOWN,2016,7,2H
639,male,44,2016-07-03,Eritrea,Upper secondary education (11-13 school years),TRUE,2016,7,2H
648,male,30,2016-07-03,Syria,,UNKNOWN,2016,7,2H
652,male,34,2016-07-03,Côte d'Ivoire,,UNKNOWN,2016,7,2H
369,male,45,2016-07-03,Cameroon,Lower secondary education (7-11 school years),FALSE,2016,7,2H
406,male,30,2016-07-03,Sri Lanka,,UNKNOWN,2016,7,2H
662,male,25,2016-07-03,Pakistan,,UNKNOWN,2016,7,2H
589,male,40,2016-07-03,Morocco,Upper secondary education (11-13 school years),FALSE,2016,7,2H
408,male,32,2016-07-03,Syria,Upper secondary education (11-13 school years),UNKNOWN,2016,7,2H
419,male,33,2016-07-03,Afghanistan,,UNKNOWN,2016,7,2H
416,male,32,2016-07-03,Nigeria,,UNKNOWN,2016,7,2H
426,male,33,2016-07-03,Iraq,,UNKNOWN,2016,7,2H
538,male,41,2016-07-04,Switzerland,,UNKNOWN,2016,7,2H
620,female,24,2016-07-04,Syria,,UNKNOWN,2016,7,2H
570,male,31,2016-07-04,Afghanistan,,UNKNOWN,2016,7,2H
365,female,56,2016-07-04,Syria,Upper secondary education (11-13 school years),TRUE,2016,7,2H
448,male,32,2016-07-04,Afghanistan,,UNKNOWN,2016,7,2H
497,male,24,2016-07-04,Afghanistan,,UNKNOWN,2016,7,2H
540,female,31,2016-07-04,Ethiopia,,UNKNOWN,2016,7,2H
429,male,34,2016-07-04,Ethiopia,Upper secondary education (11-13 school years),TRUE,2016,7,2H
431,male,37,2016-07-04,Pakistan,Upper secondary education (11-13 school years),UNKNOWN,2016,7,2H
634,female,24,2016-07-04,Syria,Upper secondary education (11-13 school years),UNKNOWN,2016,7,2H
635,male,29,2016-07-04,Syria,,UNKNOWN,2016,7,2H
506,male,36,2016-07-04,Ethiopia,,UNKNOWN,2016,7,2H
434,male,33,2016-07-04,Syria,Upper secondary education (11-13 school years),TRUE,2016,7,2H
640,male,29,2016-07-04,Morocco,,UNKNOWN,2016,7,2H
579,male,32,2016-07-04,Syria,,UNKNOWN,2016,7,2H
578,male,26,2016-07-04,Syria,,UNKNOWN,2016,7,2H
511,male,30,2016-07-04,Afghanistan,,UNKNOWN,2016,7,2H
525,male,27,2016-07-04,Iraq,,TRUE,2016,7,2H
532,male,33,2016-07-04,Afghanistan,,UNKNOWN,2016,7,2H
488,male,24,2016-07-04,Somalia,,UNKNOWN,2016,7,2H
422,male,33,2016-07-04,Syria,,UNKNOWN,2016,7,2H
518,male,30,2016-07-04,Afghanistan,Primary education (4-7 school years),FALSE,2016,7,2H
588,male,26,2016-07-04,Afghanistan,,UNKNOWN,2016,7,2H
456,male,29,2016-07-04,Syria,Upper secondary education (11-13 school years),TRUE,2016,7,2H
602,male,24,2016-07-04,Afghanistan,Upper secondary education (11-13 school years),TRUE,2016,7,2H
567,male,28,2016-07-04,Syria,Upper secondary education (11-13 school years),TRUE,2016,7,2H
545,male,45,2016-07-04,Syria,,UNKNOWN,2016,7,2H
475,male,32,2016-07-04,Afghanistan,Upper secondary education (11-13 school years),FALSE,2016,7,2H
594,male,28,2016-07-04,Bangladesh,,UNKNOWN,2016,7,2H
394,male,25,2016-07-04,Somalia,Upper secondary education (11-13 school years),TRUE,2016,7,2H
389,female,32,2016-07-04,Sri Lanka,,UNKNOWN,2016,7,2H
481,male,27,2016-07-04,Iraq,,UNKNOWN,2016,7,2H
482,male,46,2016-07-04,Afghanistan,Upper secondary education (11-13 school years),TRUE,2016,7,2H
610,male,28,2016-07-04,Syria,,UNKNOWN,2016,7,2H
375,male,40,2016-07-04,Pakistan,Upper secondary education (11-13 school years),TRUE,2016,7,2H
478,male,26,2016-07-04,Afghanistan,,UNKNOWN,2016,7,2H
587,male,30,2016-07-04,Syria,Upper secondary education (11-13 school years),FALSE,2016,7,2H
521,male,35,2016-07-05,Afghanistan,Upper secondary education (11-13 school years),FALSE,2016,7,2H
598,male,35,2016-07-05,Syria,,UNKNOWN,2016,7,2H
655,female,32,2016-07-05,Afghanistan,,UNKNOWN,2016,7,2H
660,male,27,2016-07-05,Syria,,UNKNOWN,2016,7,2H
617,male,33,2016-07-05,Syria,Upper secondary education (11-13 school years),UNKNOWN,2016,7,2H
600,male,28,2016-07-05,Syria,,UNKNOWN,2016,7,2H
627,female,23,2016-07-05,Syria,,UNKNOWN,2016,7,2H
672,male,25,2016-07-05,Pakistan,,UNKNOWN,2016,7,2H
673,female,31,2016-07-05,Syria,Upper secondary education (11-13 school years),UNKNOWN,2016,7,2H
608,male,29,2016-07-05,Dem. Rep. Congo,,UNKNOWN,2016,7,2H
583,male,23,2016-07-05,Syria,Upper secondary education (11-13 school years),TRUE,2016,7,2H
559,male,31,2016-07-05,Syria,,UNKNOWN,2016,7,2H
563,male,23,2016-07-05,Syria,,UNKNOWN,2016,7,2H
423,male,23,2016-07-05,Afghanistan,I did not go to school,TRUE,2016,7,2H
516,female,23,2016-07-05,Palestine,,UNKNOWN,2016,7,2H
459,male,23,2016-07-05,Myanmar,,UNKNOWN,2016,7,2H
362,male,22,2016-07-05,Pakistan,Upper secondary education (11-13 school years),TRUE,2016,7,2H
363,male,34,2016-07-05,Morocco,,UNKNOWN,2016,7,2H
370,male,50,2016-07-05,Somalia,,UNKNOWN,2016,7,2H
391,male,31,2016-07-05,Somalia,,UNKNOWN,2016,7,2H
402,male,29,2016-07-05,Syria,Upper secondary education (11-13 school years),TRUE,2016,7,2H
467,male,25,2016-07-05,Syria,,UNKNOWN,2016,7,2H
504,male,28,2016-07-05,Syria,Primary education (4-7 school years),TRUE,2016,7,2H
410,male,45,2016-07-05,Syria,Upper secondary education (11-13 school years),FALSE,2016,7,2H
446,male,26,2016-07-05,Iraq,Lower secondary education (7-11 school years),FALSE,2016,7,2H
451,male,26,2016-07-05,Syria,,UNKNOWN,2016,7,2H
561,male,29,2016-07-06,Syria,,UNKNOWN,2016,7,2H
564,male,32,2016-07-06,Syria,,UNKNOWN,2016,7,2H
454,male,27,2016-07-06,Afghanistan,,UNKNOWN,2016,7,2H
409,male,29,2016-07-06,Eritrea,,UNKNOWN,2016,7,2H
385,female,35,2016-07-06,Syria,,UNKNOWN,2016,7,2H
643,male,31,2016-07-06,Syria,Upper secondary education (11-13 school years),TRUE,2016,7,2H
647,male,24,2016-07-06,Syria,,UNKNOWN,2016,7,2H
393,male,36,2016-07-06,Yemen,,UNKNOWN,2016,7,2H
483,male,21,2016-07-06,Somalia,,UNKNOWN,2016,7,2H
404,male,29,2016-07-06,Iraq,,UNKNOWN,2016,7,2H
522,male,31,2016-07-06,Syria,Upper secondary education (11-13 school years),UNKNOWN,2016,7,2H
524,female,34,2016-07-06,Iraq,Upper secondary education (11-13 school years),TRUE,2016,7,2H
387,male,34,2016-07-07,Syria,,UNKNOWN,2016,7,2H
539,male,29,2016-07-07,Syria,,UNKNOWN,2016,7,2H
442,male,37,2016-07-07,Bangladesh,,UNKNOWN,2016,7,2H
374,female,26,2016-07-07,Gambia,Upper secondary education (11-13 school years),TRUE,2016,7,2H
436,male,38,2016-07-07,Sudan,Upper secondary education (11-13 school years),UNKNOWN,2016,7,2H
458,male,22,2016-07-07,Syria,,UNKNOWN,2016,7,2H
593,male,33,2016-07-07,Syria,,UNKNOWN,2016,7,2H
580,male,27,2016-07-07,Syria,,UNKNOWN,2016,7,2H
584,male,33,2016-07-07,Syria,,UNKNOWN,2016,7,2H
444,male,24,2016-07-08,Afghanistan,Upper secondary education (11-13 school years),FALSE,2016,7,2H
437,male,26,2016-07-08,Syria,,UNKNOWN,2016,7,2H
675,male,24,2016-07-08,Syria,,UNKNOWN,2016,7,2H
512,male,37,2016-07-08,Syria,,UNKNOWN,2016,7,2H
628,male,28,2016-07-08,Afghanistan,,UNKNOWN,2016,7,2H
514,male,29,2016-07-08,Nigeria,,TRUE,2016,7,2H
651,male,23,2016-07-08,Syria,,UNKNOWN,2016,7,2H
517,female,46,2016-07-08,Palestine,Upper secondary education (11-13 school years),TRUE,2016,7,2H
565,male,29,2016-07-08,Syria,Upper secondary education (11-13 school years),FALSE,2016,7,2H
666,male,35,2016-07-08,Eritrea,Upper secondary education (11-13 school years),TRUE,2016,7,2H
464,male,27,2016-07-08,Syria,,UNKNOWN,2016,7,2H
555,male,32,2016-07-08,Syria,,UNKNOWN,2016,7,2H
412,male,46,2016-07-09,Syria,,UNKNOWN,2016,7,2H
480,male,26,2016-07-09,Syria,,UNKNOWN,2016,7,2H
403,female,37,2016-07-09,Iran,,UNKNOWN,2016,7,2H
569,female,28,2016-07-09,Palestine,,UNKNOWN,2016,7,2H
596,male,26,2016-07-09,Afghanistan,Upper secondary education (11-13 school years),TRUE,2016,7,2H
663,male,30,2016-07-09,Syria,Upper secondary education (11-13 school years),TRUE,2016,7,2H
644,female,38,2016-07-09,Iran,,UNKNOWN,2016,7,2H
507,female,32,2016-07-10,China,,UNKNOWN,2016,7,2H
379,male,26,2016-07-10,Iraq,,UNKNOWN,2016,7,2H
489,male,39,2016-07-10,Syria,Upper secondary education (11-13 school years),TRUE,2016,7,2H
455,male,32,2016-07-10,Eritrea,Upper secondary education (11-13 school years),UNKNOWN,2016,7,2H
645,male,22,2016-07-10,Syria,Upper secondary education (11-13 school years),TRUE,2016,7,2H
381,male,31,2016-07-11,Syria,,UNKNOWN,2016,7,2H
613,male,34,2016-07-11,Pakistan,Upper secondary education (11-13 school years),TRUE,2016,7,2H
536,male,31,2016-07-11,Syria,,TRUE,2016,7,2H
586,male,26,2016-07-11,Syria,,UNKNOWN,2016,7,2H
359,male,35,2016-07-11,Syria,,UNKNOWN,2016,7,2H
670,male,25,2016-07-11,Syria,,UNKNOWN,2016,7,2H
671,male,34,2016-07-11,Ethiopia,,UNKNOWN,2016,7,2H
496,male,28,2016-07-11,Afghanistan,Upper secondary education (11-13 school years),UNKNOWN,2016,7,2H
664,male,30,2016-07-11,Sierra Leone,,UNKNOWN,2016,7,2H
568,male,29,2016-07-11,Syria,,UNKNOWN,2016,7,2H
659,male,28,2016-07-11,Syria,,UNKNOWN,2016,7,2H
513,male,26,2016-07-12,Syria,,TRUE,2016,7,2H
601,male,23,2016-07-12,Bangladesh,,UNKNOWN,2016,7,2H
66,male,22,2016-07-12,Afghanistan,,UNKNOWN,2016,7,2H
445,male,33,2016-07-12,Syria,Upper secondary education (11-13 school years),TRUE,2016,7,2H
574,male,22,2016-07-12,Syria,,UNKNOWN,2016,7,2H
558,male,26,2016-07-12,Syria,,UNKNOWN,2016,7,2H
650,male,23,2016-07-12,Syria,Upper secondary education (11-13 school years),TRUE,2016,7,2H
531,male,32,2016-07-12,Germany,Upper secondary education (11-13 school years),UNKNOWN,2016,7,2H
581,male,42,2016-07-13,Jordan,,UNKNOWN,2016,7,2H
597,male,31,2016-07-13,Somalia,Upper secondary education (11-13 school years),UNKNOWN,2016,7,2H
668,male,40,2016-07-13,Morocco,,UNKNOWN,2016,7,2H
642,male,26,2016-07-13,Syria,Upper secondary education (11-13 school years),TRUE,2016,7,2H
491,male,26,2016-07-13,Afghanistan,,UNKNOWN,2016,7,2H
615,male,32,2016-07-14,Syria,,UNKNOWN,2016,7,2H
373,male,33,2016-07-14,Syria,Upper secondary education (11-13 school years),TRUE,2016,7,2H
611,male,25,2016-07-15,Afghanistan,,UNKNOWN,2016,7,2H
498,male,24,2016-07-15,Syria,Upper secondary education (11-13 school years),UNKNOWN,2016,7,2H
667,male,38,2016-07-16,Syria,Primary education (4-7 school years),UNKNOWN,2016,7,2H
633,male,22,2016-07-16,Bangladesh,,UNKNOWN,2016,7,2H
665,male,36,2016-07-16,Ghana,,UNKNOWN,2016,7,2H
622,male,34,2016-07-17,Eritrea,,UNKNOWN,2016,7,2H
541,male,33,2016-07-17,Syria,Upper secondary education (11-13 school years),UNKNOWN,2016,7,2H
508,female,27,2016-07-17,Bangladesh,,UNKNOWN,2016,7,2H
439,male,26,2016-07-17,Syria,Upper secondary education (11-13 school years),UNKNOWN,2016,7,2H
599,male,21,2016-07-18,Somalia,Upper secondary education (11-13 school years),TRUE,2016,7,2H
505,male,34,2016-07-19,Bangladesh,,UNKNOWN,2016,7,2H
742,male,26,2016-07-20,Myanmar,,UNKNOWN,2016,7,2H
730,male,31,2016-07-20,Afghanistan,I did not go to school,FALSE,2016,7,2H
754,male,46,2016-07-20,Eritrea,,UNKNOWN,2016,7,2H
756,male,41,2016-07-20,Palestine,Upper secondary education (11-13 school years),UNKNOWN,2016,7,2H
731,male,35,2016-07-21,Austria,,UNKNOWN,2016,7,2H
703,male,35,2016-07-21,Zimbabwe,Upper secondary education (11-13 school years),TRUE,2016,7,2H
732,female,31,2016-07-21,Afghanistan,,UNKNOWN,2016,7,2H
751,female,23,2016-07-21,Sri Lanka,I did not go to school,FALSE,2016,7,2H
768,male,35,2016-07-21,Iraq,,UNKNOWN,2016,7,2H
704,male,55,2016-07-21,Ethiopia,,UNKNOWN,2016,7,2H
750,male,32,2016-07-21,Iraq,,UNKNOWN,2016,7,2H
759,male,37,2016-07-21,Nigeria,,UNKNOWN,2016,7,2H
744,male,27,2016-07-21,Sudan,,UNKNOWN,2016,7,2H
749,male,29,2016-07-21,Afghanistan,Upper secondary education (11-13 school years),TRUE,2016,7,2H
725,male,28,2016-07-21,Syria,,UNKNOWN,2016,7,2H
685,male,26,2016-07-21,Syria,Upper secondary education (11-13 school years),TRUE,2016,7,2H
694,female,33,2016-07-21,Armenia,,UNKNOWN,2016,7,2H
748,male,31,2016-07-21,Iraq,,UNKNOWN,2016,7,2H
747,male,31,2016-07-21,Afghanistan,Upper secondary education (11-13 school years),FALSE,2016,7,2H
696,male,45,2016-07-21,Iran,Upper secondary education (11-13 school years),TRUE,2016,7,2H
591,male,31,2016-07-21,Syria,Upper secondary education (11-13 school years),TRUE,2016,7,2H
728,male,21,2016-07-21,Syria,,UNKNOWN,2016,7,2H
472,male,22,2016-07-21,Nigeria,,UNKNOWN,2016,7,2H
686,male,37,2016-07-22,Zimbabwe,,UNKNOWN,2016,7,2H
708,female,23,2016-07-22,Eritrea,,TRUE,2016,7,2H
695,male,33,2016-07-22,Afghanistan,,UNKNOWN,2016,7,2H
738,female,26,2016-07-22,Myanmar,,UNKNOWN,2016,7,2H
743,male,38,2016-07-22,Palestine,,UNKNOWN,2016,7,2H
706,male,27,2016-07-22,Nigeria,,UNKNOWN,2016,7,2H
682,female,34,2016-07-22,Saudi Arabia,,UNKNOWN,2016,7,2H
761,male,26,2016-07-22,Somalia,,UNKNOWN,2016,7,2H
769,male,39,2016-07-23,Syria,,UNKNOWN,2016,7,2H
693,female,32,2016-07-23,Syria,Upper secondary education (11-13 school years),TRUE,2016,7,2H
765,male,28,2016-07-23,Afghanistan,Upper secondary education (11-13 school years),UNKNOWN,2016,7,2H
678,male,22,2016-07-23,Syria,Upper secondary education (11-13 school years),UNKNOWN,2016,7,2H
701,male,25,2016-07-23,Bangladesh,,UNKNOWN,2016,7,2H
717,male,30,2016-07-23,Afghanistan,,UNKNOWN,2016,7,2H
764,female,23,2016-07-23,Palestine,,UNKNOWN,2016,7,2H
735,male,28,2016-07-23,Syria,,UNKNOWN,2016,7,2H
721,female,44,2016-07-23,Syria,,UNKNOWN,2016,7,2H
740,male,30,2016-07-23,Syria,,UNKNOWN,2016,7,2H
762,male,20,2016-07-24,Somalia,,UNKNOWN,2016,7,2H
384,male,33,2016-07-24,Bangladesh,,UNKNOWN,2016,7,2H
689,male,29,2016-07-24,Ghana,,UNKNOWN,2016,7,2H
737,male,27,2016-07-24,Ethiopia,,UNKNOWN,2016,7,2H
720,male,29,2016-07-24,Uganda,,UNKNOWN,2016,7,2H
681,male,21,2016-07-24,Afghanistan,,UNKNOWN,2016,7,2H
692,male,28,2016-07-24,Syria,,UNKNOWN,2016,7,2H
755,female,38,2016-07-25,Afghanistan,,UNKNOWN,2016,7,2H
753,male,27,2016-07-25,Dem. Rep. Congo,Upper secondary education (11-13 school years),FALSE,2016,7,2H
649,male,28,2016-07-25,Afghanistan,,UNKNOWN,2016,7,2H
705,male,29,2016-07-25,Syria,,UNKNOWN,2016,7,2H
699,male,27,2016-07-26,Iraq,,UNKNOWN,2016,7,2H
716,male,30,2016-07-26,Palestine,Upper secondary education (11-13 school years),UNKNOWN,2016,7,2H
715,female,30,2016-07-26,Syria,Upper secondary education (11-13 school years),UNKNOWN,2016,7,2H
502,male,40,2016-07-26,Syria,Lower secondary education (7-11 school years),TRUE,2016,7,2H
741,male,25,2016-07-26,Iraq,,UNKNOWN,2016,7,2H
691,male,56,2016-07-27,Dem. Rep. Congo,,UNKNOWN,2016,7,2H
712,male,24,2016-07-27,Afghanistan,,UNKNOWN,2016,7,2H
626,female,21,2016-07-27,Syria,,UNKNOWN,2016,7,2H
729,female,30,2016-07-27,Somalia,,UNKNOWN,2016,7,2H
382,male,31,2016-07-27,Bangladesh,,UNKNOWN,2016,7,2H
719,male,22,2016-07-27,Pakistan,,UNKNOWN,2016,7,2H
726,male,42,2016-07-28,Syria,,UNKNOWN,2016,7,2H
383,male,30,2016-07-28,Pakistan,,UNKNOWN,2016,7,2H
473,male,41,2016-07-28,Pakistan,,UNKNOWN,2016,7,2H
710,male,21,2016-07-29,Somalia,,UNKNOWN,2016,7,2H
707,male,28,2016-07-29,Somalia,,UNKNOWN,2016,7,2H
739,male,19,2016-07-29,Afghanistan,,UNKNOWN,2016,7,2H
688,male,33,2016-07-31,Afghanistan,,UNKNOWN,2016,7,2H
684,male,31,2016-08-01,Syria,Upper secondary education (11-13 school years),TRUE,2016,8,2H
590,male,31,2016-08-01,Syria,Lower secondary education (7-11 school years),UNKNOWN,2016,8,2H
371,male,21,2016-08-02,Costa Rica,,UNKNOWN,2016,8,2H
771,male,27,2016-08-02,Syria,,UNKNOWN,2016,8,2H
734,male,22,2016-08-02,Gambia,,UNKNOWN,2016,8,2H
676,male,38,2016-08-02,Palestine,,UNKNOWN,2016,8,2H
690,female,24,2016-08-02,Syria,,UNKNOWN,2016,8,2H
746,male,31,2016-08-03,Syria,Upper secondary education (11-13 school years),UNKNOWN,2016,8,2H
534,male,29,2016-08-04,Syria,,UNKNOWN,2016,8,2H
474,male,31,2016-08-04,Palestine,Upper secondary education (11-13 school years),TRUE,2016,8,2H
724,male,29,2016-08-04,Afghanistan,Lower secondary education (7-11 school years),FALSE,2016,8,2H
372,male,38,2016-08-05,Pakistan,,UNKNOWN,2016,8,2H
669,male,30,2016-08-07,Eritrea,Upper secondary education (11-13 school years),TRUE,2016,8,2H
654,male,22,2016-08-07,Syria,,UNKNOWN,2016,8,2H
134,male,27,2016-08-07,Palestine,,UNKNOWN,2016,8,2H
548,male,27,2016-08-08,Syria,Upper secondary education (11-13 school years),TRUE,2016,8,2H
