index,gender,age,student_since,nationality,school_education,attended_university
589,male,40,2016-07-03,Morocco,Upper secondary education (11-13 school years),FALSE
408,male,32,2016-07-03,Syria,Upper secondary education (11-13 school years),UKNOWN
419,male,33,2016-07-03,Afghanistan,,UKNOWN
416,male,32,2016-07-03,Nigeria,,UKNOWN
426,male,33,2016-07-03,Iraq,,UKNOWN
538,other,41,2016-07-04,Switzerland,,UKNOWN
620,female,24,2016-07-04,Syria,,UKNOWN
570,male,31,2016-07-04,Afghanistan,,UKNOWN
365,female,56,2016-07-04,Syria,Upper secondary education (11-13 school years),TRUE
448,male,32,2016-07-04,Afghanistan,,UKNOWN
497,male,24,2016-07-04,Afghanistan,,UKNOWN
540,female,31,2016-07-04,Ethiopia,,UKNOWN
429,male,34,2016-07-04,Ethiopia,Upper secondary education (11-13 school years),TRUE
431,male,37,2016-07-04,Pakistan,Upper secondary education (11-13 school years),UKNOWN
634,female,24,2016-07-04,Syria,Upper secondary education (11-13 school years),UKNOWN
635,male,29,2016-07-04,Syria,,UKNOWN
506,male,36,2016-07-04,Ethiopia,,UKNOWN
434,male,33,2016-07-04,Syria,Upper secondary education (11-13 school years),TRUE
640,male,29,2016-07-04,Morocco,,UKNOWN
579,male,32,2016-07-04,Syria,,UKNOWN
578,male,26,2016-07-04,Syria,,UKNOWN
511,male,30,2016-07-04,Afghanistan,,UKNOWN
525,male,27,2016-07-04,Iraq,,TRUE
532,male,33,2016-07-04,Afghanistan,,UKNOWN
488,male,24,2016-07-04,Somalia,,UKNOWN
422,male,33,2016-07-04,Syria,,UKNOWN
518,male,30,2016-07-04,Afghanistan,Primary education (4-7 school years),FALSE
588,male,26,2016-07-04,Afghanistan,,UKNOWN
456,male,29,2016-07-04,Syria,Upper secondary education (11-13 school years),TRUE
602,male,24,2016-07-04,Afghanistan,Upper secondary education (11-13 school years),TRUE
567,male,28,2016-07-04,Syria,Upper secondary education (11-13 school years),TRUE
545,male,45,2016-07-04,Syria,,UKNOWN
475,male,32,2016-07-04,Afghanistan,Upper secondary education (11-13 school years),FALSE
594,male,28,2016-07-04,Bangladesh,,UKNOWN
394,male,25,2016-07-04,Somalia,Upper secondary education (11-13 school years),TRUE
389,female,32,2016-07-04,Sri Lanka,,UKNOWN
481,male,27,2016-07-04,Iraq,,UKNOWN
482,male,46,2016-07-04,Afghanistan,Upper secondary education (11-13 school years),TRUE
610,male,28,2016-07-04,Syria,,UKNOWN
375,male,40,2016-07-04,Pakistan,Upper secondary education (11-13 school years),TRUE
478,male,26,2016-07-04,Afghanistan,,UKNOWN
587,male,30,2016-07-04,Syria,Upper secondary education (11-13 school years),FALSE
521,male,35,2016-07-05,Afghanistan,Upper secondary education (11-13 school years),FALSE
598,male,35,2016-07-05,Syria,,UKNOWN
655,female,32,2016-07-05,Afghanistan,,UKNOWN
660,male,27,2016-07-05,Syria,,UKNOWN
617,male,33,2016-07-05,Syria,Upper secondary education (11-13 school years),UKNOWN
600,male,28,2016-07-05,Syria,,UKNOWN
627,female,23,2016-07-05,Syria,,UKNOWN
672,male,25,2016-07-05,Pakistan,,UKNOWN
673,female,31,2016-07-05,Syria,Upper secondary education (11-13 school years),UKNOWN
608,male,29,2016-07-05,Dem. Rep. Congo,,UKNOWN
583,male,23,2016-07-05,Syria,Upper secondary education (11-13 school years),TRUE
559,male,31,2016-07-05,Syria,,UKNOWN
563,male,23,2016-07-05,Syria,,UKNOWN
423,male,23,2016-07-05,Afghanistan,I did not go to school,TRUE
516,female,23,2016-07-05,Palestine,,
459,male,23,2016-07-05,Myanmar,,UKNOWN
362,male,22,2016-07-05,Pakistan,Upper secondary education (11-13 school years),TRUE
363,male,34,2016-07-05,Morocco,,UKNOWN
370,male,50,2016-07-05,Somalia,,UKNOWN
391,male,31,2016-07-05,Somalia,,UKNOWN
402,male,29,2016-07-05,Syria,Upper secondary education (11-13 school years),TRUE
467,male,25,2016-07-05,Syria,,UKNOWN
504,male,28,2016-07-05,Syria,Primary education (4-7 school years),TRUE
410,male,45,2016-07-05,Syria,Upper secondary education (11-13 school years),FALSE
446,male,26,2016-07-05,Iraq,Lower secondary education (7-11 school years),FALSE
451,male,26,2016-07-05,Syria,,UKNOWN
561,male,29,2016-07-06,Syria,,UKNOWN
564,male,32,2016-07-06,Syria,,UKNOWN
454,male,27,2016-07-06,Afghanistan,,UKNOWN
409,male,29,2016-07-06,Eritrea,,UKNOWN
385,female,35,2016-07-06,Syria,,UKNOWN
643,male,31,2016-07-06,Syria,Upper secondary education (11-13 school years),TRUE
647,male,24,2016-07-06,Syria,,UKNOWN
393,male,36,2016-07-06,Yemen,,UKNOWN
483,male,21,2016-07-06,Somalia,,UKNOWN
404,male,29,2016-07-06,Iraq,,UKNOWN
522,male,31,2016-07-06,Syria,Upper secondary education (11-13 school years),UKNOWN
524,female,34,2016-07-06,Iraq,Upper secondary education (11-13 school years),TRUE
387,male,34,2016-07-07,Syria,,UKNOWN
539,male,29,2016-07-07,Syria,,UKNOWN
442,male,37,2016-07-07,Bangladesh,,UKNOWN
374,female,26,2016-07-07,Gambia,Upper secondary education (11-13 school years),TRUE
436,male,38,2016-07-07,Sudan,Upper secondary education (11-13 school years),UKNOWN
458,male,22,2016-07-07,Syria,,UKNOWN
593,male,33,2016-07-07,Syria,,UKNOWN
580,male,27,2016-07-07,Syria,,UKNOWN
584,male,33,2016-07-07,Syria,,UKNOWN
444,male,24,2016-07-08,Afghanistan,Upper secondary education (11-13 school years),FALSE
437,male,26,2016-07-08,Syria,,UKNOWN
675,male,24,2016-07-08,Syria,,UKNOWN
512,male,37,2016-07-08,Syria,,UKNOWN
628,male,28,2016-07-08,Afghanistan,,UKNOWN
514,male,29,2016-07-08,Nigeria,,TRUE
651,male,23,2016-07-08,Syria,,UKNOWN
517,female,46,2016-07-08,Palestine,Upper secondary education (11-13 school years),TRUE
565,male,29,2016-07-08,Syria,Upper secondary education (11-13 school years),FALSE
666,male,35,2016-07-08,Eritrea,Upper secondary education (11-13 school years),TRUE
464,male,27,2016-07-08,Syria,,UKNOWN
555,male,32,2016-07-08,Syria,,UKNOWN
412,male,46,2016-07-09,Syria,,UKNOWN
480,male,26,2016-07-09,Syria,,UKNOWN
403,female,37,2016-07-09,Iran,,UKNOWN
569,female,28,2016-07-09,Palestine,,
596,male,26,2016-07-09,Afghanistan,Upper secondary education (11-13 school years),TRUE
663,male,30,2016-07-09,Syria,Upper secondary education (11-13 school years),TRUE
644,female,38,2016-07-09,Iran,,UKNOWN
507,female,32,2016-07-10,China,,UKNOWN
379,male,26,2016-07-10,Iraq,,UKNOWN
489,male,39,2016-07-10,Syria,Upper secondary education (11-13 school years),TRUE
455,male,32,2016-07-10,Eritrea,Upper secondary education (11-13 school years),UKNOWN
645,male,22,2016-07-10,Syria,Upper secondary education (11-13 school years),TRUE
381,male,31,2016-07-11,Syria,,UKNOWN
613,male,34,2016-07-11,Pakistan,Upper secondary education (11-13 school years),TRUE
536,male,31,2016-07-11,Syria,,TRUE
586,male,26,2016-07-11,Syria,,UKNOWN
359,male,35,2016-07-11,Syria,,UKNOWN
670,male,25,2016-07-11,Syria,,UKNOWN
671,male,34,2016-07-11,Ethiopia,,UKNOWN
496,male,28,2016-07-11,Afghanistan,Upper secondary education (11-13 school years),UKNOWN
664,male,30,2016-07-11,Sierra Leone,,UKNOWN
568,male,29,2016-07-11,Syria,,UKNOWN
659,male,28,2016-07-11,Syria,,UKNOWN
513,male,26,2016-07-12,Syria,,TRUE
601,male,23,2016-07-12,Bangladesh,,UKNOWN
66,male,22,2016-07-12,Afghanistan,,UKNOWN
445,male,33,2016-07-12,Syria,Upper secondary education (11-13 school years),TRUE
574,male,22,2016-07-12,Syria,,UKNOWN
558,male,26,2016-07-12,Syria,,UKNOWN
650,male,23,2016-07-12,Syria,Upper secondary education (11-13 school years),TRUE
531,male,32,2016-07-12,Germany,Upper secondary education (11-13 school years),UKNOWN
581,male,42,2016-07-13,Jordan,,UKNOWN
597,male,31,2016-07-13,Somalia,Upper secondary education (11-13 school years),UKNOWN
668,male,40,2016-07-13,Morocco,,UKNOWN
642,male,26,2016-07-13,Syria,Upper secondary education (11-13 school years),TRUE
491,male,26,2016-07-13,Afghanistan,,UKNOWN
615,male,32,2016-07-14,Syria,,UKNOWN
373,male,33,2016-07-14,Syria,Upper secondary education (11-13 school years),TRUE
611,male,25,2016-07-15,Afghanistan,,UKNOWN
498,male,24,2016-07-15,Syria,Upper secondary education (11-13 school years),UKNOWN
667,male,38,2016-07-16,Syria,Primary education (4-7 school years),UKNOWN
633,male,22,2016-07-16,Bangladesh,,UKNOWN
665,male,36,2016-07-16,Ghana,,UKNOWN
622,male,34,2016-07-17,Eritrea,,UKNOWN
541,male,33,2016-07-17,Syria,Upper secondary education (11-13 school years),UKNOWN
508,female,27,2016-07-17,Bangladesh,,UKNOWN
439,male,26,2016-07-17,Syria,Upper secondary education (11-13 school years),UKNOWN
599,male,21,2016-07-18,Somalia,Upper secondary education (11-13 school years),TRUE
505,male,34,2016-07-19,Bangladesh,,UKNOWN
742,male,26,2016-07-20,Myanmar,,UKNOWN
730,male,31,2016-07-20,Afghanistan,I did not go to school,FALSE
754,male,46,2016-07-20,Eritrea,,UKNOWN
756,male,41,2016-07-20,Palestine,Upper secondary education (11-13 school years),
731,male,35,2016-07-21,Austria,,UKNOWN
703,male,35,2016-07-21,Zimbabwe,Upper secondary education (11-13 school years),TRUE
732,female,31,2016-07-21,Afghanistan,,UKNOWN
751,female,23,2016-07-21,Sri Lanka,I did not go to school,FALSE
768,male,35,2016-07-21,Iraq,,UKNOWN
704,male,55,2016-07-21,Ethiopia,,UKNOWN
750,male,32,2016-07-21,Iraq,,UKNOWN
759,male,37,2016-07-21,Nigeria,,UKNOWN
744,male,27,2016-07-21,Sudan,,UKNOWN
749,male,29,2016-07-21,Afghanistan,Upper secondary education (11-13 school years),TRUE
725,male,28,2016-07-21,Syria,,UKNOWN
685,male,26,2016-07-21,Syria,Upper secondary education (11-13 school years),TRUE
694,female,33,2016-07-21,Armenia,,UKNOWN
748,male,31,2016-07-21,Iraq,,UKNOWN
747,male,31,2016-07-21,Afghanistan,Upper secondary education (11-13 school years),FALSE
696,male,45,2016-07-21,Iran,Upper secondary education (11-13 school years),TRUE
591,male,31,2016-07-21,Syria,Upper secondary education (11-13 school years),TRUE
728,male,21,2016-07-21,Syria,,UKNOWN
472,male,22,2016-07-21,Nigeria,,UKNOWN
686,male,37,2016-07-22,Zimbabwe,,UKNOWN
708,female,23,2016-07-22,Eritrea,,TRUE
695,male,33,2016-07-22,Afghanistan,,UKNOWN
738,female,26,2016-07-22,Myanmar,,UKNOWN
743,male,38,2016-07-22,Palestine,,
706,male,27,2016-07-22,Nigeria,,UKNOWN
682,female,34,2016-07-22,Saudi Arabia,,UKNOWN
761,male,26,2016-07-22,Somalia,,UKNOWN
769,male,39,2016-07-23,Syria,,UKNOWN
693,female,32,2016-07-23,Syria,Upper secondary education (11-13 school years),TRUE
765,male,28,2016-07-23,Afghanistan,Upper secondary education (11-13 school years),UKNOWN
678,male,22,2016-07-23,Syria,Upper secondary education (11-13 school years),UKNOWN
701,male,25,2016-07-23,Bangladesh,,UKNOWN
717,male,30,2016-07-23,Afghanistan,,UKNOWN
764,female,23,2016-07-23,Palestine,,
735,male,28,2016-07-23,Syria,,UKNOWN
721,female,44,2016-07-23,Syria,,UKNOWN
740,male,30,2016-07-23,Syria,,UKNOWN
762,male,20,2016-07-24,Somalia,,UKNOWN
384,male,33,2016-07-24,Bangladesh,,UKNOWN
689,male,29,2016-07-24,Ghana,,UKNOWN
737,male,27,2016-07-24,Ethiopia,,UKNOWN
720,male,29,2016-07-24,Uganda,,UKNOWN
681,male,21,2016-07-24,Afghanistan,,UKNOWN
692,male,28,2016-07-24,Syria,,UKNOWN
755,female,38,2016-07-25,Afghanistan,,UKNOWN
753,male,27,2016-07-25,Dem. Rep. Congo,Upper secondary education (11-13 school years),FALSE
649,male,28,2016-07-25,Afghanistan,,UKNOWN
705,male,29,2016-07-25,Syria,,UKNOWN
699,male,27,2016-07-26,Iraq,,UKNOWN
716,male,30,2016-07-26,Palestine,Upper secondary education (11-13 school years),
715,female,30,2016-07-26,Syria,Upper secondary education (11-13 school years),UKNOWN
502,male,40,2016-07-26,Syria,Lower secondary education (7-11 school years),TRUE
741,male,25,2016-07-26,Iraq,,UKNOWN
691,male,56,2016-07-27,Dem. Rep. Congo,,UKNOWN
712,male,24,2016-07-27,Afghanistan,,UKNOWN
626,female,21,2016-07-27,Syria,,UKNOWN
729,female,30,2016-07-27,Somalia,,UKNOWN
382,male,31,2016-07-27,Bangladesh,,UKNOWN
719,male,22,2016-07-27,Pakistan,,UKNOWN
726,male,42,2016-07-28,Syria,,UKNOWN
383,male,30,2016-07-28,Pakistan,,UKNOWN
473,male,41,2016-07-28,Pakistan,,UKNOWN
710,male,21,2016-07-29,Somalia,,UKNOWN
707,male,28,2016-07-29,Somalia,,UKNOWN
739,male,19,2016-07-29,Afghanistan,,UKNOWN
688,male,33,2016-07-31,Afghanistan,,UKNOWN
684,male,31,2016-08-01,Syria,Upper secondary education (11-13 school years),TRUE
590,male,31,2016-08-01,Syria,Lower secondary education (7-11 school years),UKNOWN
371,male,21,2016-08-02,Costa Rica,,UKNOWN
771,male,27,2016-08-02,Syria,,UKNOWN
734,male,22,2016-08-02,Gambia,,UKNOWN
676,male,38,2016-08-02,Palestine,,
690,female,24,2016-08-02,Syria,,UKNOWN
746,male,31,2016-08-03,Syria,Upper secondary education (11-13 school years),UKNOWN
534,male,29,2016-08-04,Syria,,UKNOWN
474,male,31,2016-08-04,Palestine,Upper secondary education (11-13 school years),TRUE
724,male,29,2016-08-04,Afghanistan,Lower secondary education (7-11 school years),FALSE
372,male,38,2016-08-05,Pakistan,,UKNOWN
669,male,30,2016-08-07,Eritrea,Upper secondary education (11-13 school years),TRUE
654,male,22,2016-08-07,Syria,,UKNOWN
134,male,27,2016-08-07,Palestine,,
548,male,27,2016-08-08,Syria,Upper secondary education (11-13 school years),TRUE
441,male,26,2016-08-08,Syria,,UKNOWN
415,male,28,2016-08-08,Afghanistan,Upper secondary education (11-13 school years),TRUE
550,male,26,2016-08-08,Palestine,,
700,male,39,2016-08-08,Syria,Upper secondary education (11-13 school years),TRUE
493,male,29,2016-08-08,Syria,Upper secondary education (11-13 school years),TRUE
713,male,37,2016-08-08,Syria,,UKNOWN
603,male,30,2016-08-09,Somalia,I did not go to school,UKNOWN
604,male,34,2016-08-09,Somalia,Upper secondary education (11-13 school years),UKNOWN
745,male,22,2016-08-09,Afghanistan,Upper secondary education (11-13 school years),FALSE
641,male,34,2016-08-10,Syria,,UKNOWN
709,male,28,2016-08-10,Pakistan,,UKNOWN
711,male,34,2016-08-10,Eritrea,,UKNOWN
770,male,27,2016-08-10,Saudi Arabia,,UKNOWN
95,male,34,2016-08-11,Syria,Upper secondary education (11-13 school years),UKNOWN
657,male,23,2016-08-11,Syria,,UKNOWN
736,male,32,2016-08-12,Syria,,UKNOWN
527,male,34,2016-08-12,Syria,Upper secondary education (11-13 school years),TRUE
595,male,29,2016-08-12,Iran,,UKNOWN
766,female,34,2016-08-13,Syria,,UKNOWN
420,male,42,2016-08-13,Côte d'Ivoire,,UKNOWN
674,male,33,2016-08-14,Sweden,,UKNOWN
702,male,22,2016-08-15,Syria,,UKNOWN
687,male,31,2016-08-15,Syria,,UKNOWN
683,male,34,2016-08-16,Syria,Upper secondary education (11-13 school years),TRUE
784,male,29,2016-08-16,Syria,,UKNOWN
787,male,32,2016-08-16,Syria,,TRUE
623,female,28,2016-08-16,Ukraine,,UKNOWN
697,male,31,2016-08-16,Iran,,UKNOWN
774,male,41,2016-08-16,Iran,,UKNOWN
677,male,51,2016-08-17,Libya,Upper secondary education (11-13 school years),UKNOWN
752,male,19,2016-08-17,Afghanistan,,UKNOWN
449,male,33,2016-08-17,Egypt,Upper secondary education (11-13 school years),UKNOWN
786,male,40,2016-08-17,Egypt,Upper secondary education (11-13 school years),FALSE
778,female,28,2016-08-17,Afghanistan,,UKNOWN
757,male,21,2016-08-17,Syria,,UKNOWN
658,female,30,2016-08-17,Eritrea,,UKNOWN
758,male,33,2016-08-17,Syria,,UKNOWN
760,male,35,2016-08-18,Syria,Upper secondary education (11-13 school years),TRUE
718,male,32,2016-08-18,Pakistan,,UKNOWN
779,male,28,2016-08-18,Germany,Upper secondary education (11-13 school years),TRUE
777,male,27,2016-08-18,Sudan,,UKNOWN
782,male,33,2016-08-18,Syria,Upper secondary education (11-13 school years),UKNOWN
773,male,24,2016-08-18,Bangladesh,,UKNOWN
722,male,22,2016-08-18,Yemen,Upper secondary education (11-13 school years),TRUE
733,male,30,2016-08-19,Syria,Upper secondary education (11-13 school years),TRUE
367,male,34,2016-08-19,Afghanistan,,UKNOWN
546,male,29,2016-08-19,Afghanistan,Upper secondary education (11-13 school years),TRUE
523,male,34,2016-08-19,Syria,,UKNOWN
772,male,30,2016-08-19,Syria,,TRUE
763,male,36,2016-08-19,France,Upper secondary education (11-13 school years),TRUE
723,male,26,2016-08-20,Syria,Upper secondary education (11-13 school years),UKNOWN
780,female,32,2016-08-21,Libya,,UKNOWN
783,male,22,2016-08-21,Afghanistan,,UKNOWN
785,female,42,2016-08-22,Palestine,,
470,male,28,2016-08-23,Syria,Upper secondary education (11-13 school years),TRUE
637,male,27,2016-08-24,Syria,,TRUE
775,male,27,2016-08-27,Syria,,UKNOWN
794,female,28,2016-08-30,Egypt,,UKNOWN
836,male,25,2016-08-30,Afghanistan,Upper secondary education (11-13 school years),UKNOWN
816,male,30,2016-08-30,Syria,Upper secondary education (11-13 school years),TRUE
817,male,34,2016-08-31,Libya,I did not go to school,FALSE
795,male,32,2016-08-31,Afghanistan,Upper secondary education (11-13 school years),FALSE
797,male,32,2016-08-31,Mexico,,UKNOWN
798,male,28,2016-08-31,Syria,Upper secondary education (11-13 school years),TRUE
815,male,28,2016-08-31,Yemen,,UKNOWN
800,male,46,2016-08-31,Côte d'Ivoire,,UKNOWN
801,male,19,2016-08-31,Somalia,,UKNOWN
807,male,25,2016-08-31,Syria,,UKNOWN
819,female,26,2016-08-31,Pakistan,,UKNOWN
820,female,27,2016-08-31,Iran,,UKNOWN
833,male,38,2016-08-31,Afghanistan,Lower secondary education (7-11 school years),FALSE
818,male,35,2016-08-31,Libya,Primary education (4-7 school years),FALSE
826,male,29,2016-08-31,W. Sahara,Lower secondary education (7-11 school years),UKNOWN
803,male,40,2016-09-01,Afghanistan,,UKNOWN
791,male,36,2016-09-01,Syria,Upper secondary education (11-13 school years),TRUE
831,male,26,2016-09-01,Syria,,UKNOWN
812,male,31,2016-09-01,Syria,Upper secondary education (11-13 school years),UKNOWN
821,male,34,2016-09-01,Côte d'Ivoire,,UKNOWN
814,male,19,2016-09-01,Iran,,UKNOWN
813,male,46,2016-09-01,Syria,Upper secondary education (11-13 school years),FALSE
828,male,30,2016-09-02,Syria,,UKNOWN
829,male,29,2016-09-02,Somalia,,UKNOWN
823,male,30,2016-09-02,Ethiopia,,UKNOWN
809,male,28,2016-09-02,Burundi,,UKNOWN
840,male,36,2016-09-03,Germany,,UKNOWN
806,male,29,2016-09-03,Afghanistan,Upper secondary education (11-13 school years),TRUE
830,male,35,2016-09-03,Afghanistan,,UKNOWN
822,male,35,2016-09-03,Ethiopia,Upper secondary education (11-13 school years),TRUE
839,male,23,2016-09-04,Afghanistan,,UKNOWN
793,male,25,2016-09-04,Eritrea,,UKNOWN
790,male,21,2016-09-04,Ethiopia,,UKNOWN
825,male,32,2016-09-04,Syria,,UKNOWN
447,male,43,2016-09-04,Syria,Upper secondary education (11-13 school years),UKNOWN
811,male,43,2016-09-04,Sudan,Upper secondary education (11-13 school years),TRUE
827,female,39,2016-09-04,Ireland,,UKNOWN
802,male,28,2016-09-05,Syria,Upper secondary education (11-13 school years),UKNOWN
796,male,23,2016-09-06,Syria,,UKNOWN
810,male,22,2016-09-06,Gambia,,UKNOWN
805,female,29,2016-09-10,Gambia,,UKNOWN
799,male,24,2016-09-10,Sudan,Upper secondary education (11-13 school years),FALSE
808,male,26,2016-09-11,Pakistan,,TRUE
835,female,28,2016-09-11,Syria,Upper secondary education (11-13 school years),TRUE
792,male,30,2016-09-15,Syria,Upper secondary education (11-13 school years),TRUE
101,male,25,2016-09-16,Syria,,UKNOWN
553,male,31,2016-09-18,Syria,Upper secondary education (11-13 school years),TRUE
832,female,23,2016-09-19,Syria,,UKNOWN
824,male,31,2016-09-20,Syria,Upper secondary education (11-13 school years),TRUE
842,female,24,2016-09-22,Syria,Upper secondary education (11-13 school years),TRUE
838,female,32,2016-09-24,Zimbabwe,Upper secondary education (11-13 school years),UKNOWN
788,male,32,2016-09-25,Syria,,UKNOWN
789,male,35,2016-09-26,Afghanistan,Upper secondary education (11-13 school years),UKNOWN
638,male,24,2016-10-03,Iraq,,UKNOWN
844,male,28,2016-10-11,Andorra,,UKNOWN
845,male,28,2016-10-11,Andorra,,UKNOWN
843,male,28,2016-10-12,Andorra,,UKNOWN
870,female,41,2016-10-15,Germany,Upper secondary education (11-13 school years),UKNOWN
901,female,39,2016-10-15,Syria,,UKNOWN
1024,male,32,2016-10-15,Syria,,UKNOWN
1030,male,26,2016-10-15,Syria,,UKNOWN
1036,female,30,2016-10-15,Syria,Upper secondary education (11-13 school years),TRUE
1088,male,22,2016-10-15,Syria,Upper secondary education (11-13 school years),TRUE
1040,male,44,2016-10-15,Syria,,UKNOWN
869,male,29,2016-10-15,Somalia,,UKNOWN
896,male,34,2016-10-15,Ethiopia,Upper secondary education (11-13 school years),UKNOWN
889,male,31,2016-10-15,Bangladesh,,UKNOWN
888,male,29,2016-10-15,Bangladesh,,UKNOWN
887,male,24,2016-10-15,Syria,Upper secondary education (11-13 school years),FALSE
1092,male,29,2016-10-15,Syria,Upper secondary education (11-13 school years),TRUE
881,male,26,2016-10-15,Togo,Upper secondary education (11-13 school years),TRUE
1095,male,22,2016-10-15,Syria,Upper secondary education (11-13 school years),FALSE
879,male,33,2016-10-15,Cameroon,Upper secondary education (11-13 school years),UKNOWN
875,female,43,2016-10-15,Syria,Upper secondary education (11-13 school years),TRUE
1099,male,27,2016-10-15,Syria,I did not go to school,TRUE
1009,male,33,2016-10-15,Syria,Upper secondary education (11-13 school years),TRUE
1091,male,23,2016-10-15,Syria,,UKNOWN
914,male,34,2016-10-15,Pakistan,Upper secondary education (11-13 school years),TRUE
